"File_name","PMCID","Entity_Type","Original_set","Comparison_set","Filtered_set"
"patch-28-09-2023-25.api.json","10525554","disease","physiological stress;capture myopathy;metabolic disorder","capture myopathy;metabolic disorder","physiological stress"
"patch-28-09-2023-25.api.json","10530530","gene_protein","GAPDH;Erythropoietin;Lox;IL-6;reverse transcriptase;growth factor;interferon γ;IL-17A;interleukin-13;IL-13;erythropoietin;interleukin-1β;SOD1;superoxide dismutase;monocyte chemotactic protein-1;IFN;MBP;LPS;interleukin-6;interleukin-10;TNF;tumor necrosis factor;TNF-α;peroxidase;IL-10;IL-1β;superoxide dismutase-1;glyceraldehyde-3-phosphate dehydrogenase;interferon-γ;IL-4;protein 10;interferon;IFN-γ","GAPDH;Erythropoietin;IL-6;reverse transcriptase;growth factor;interferon γ;IL-17A;interleukin-13;IL-13;erythropoietin;interleukin-1β;SOD1;superoxide dismutase;monocyte chemotactic protein-1;IFN;MBP;interleukin-6;interleukin-10;TNF;tumor necrosis factor;TNF-α;peroxidase;IL-10;IL-1β;superoxide dismutase-1;glyceraldehyde-3-phosphate dehydrogenase;interferon-γ;IL-4;protein 10;interferon;IFN-γ","Lox;LPS"
"patch-28-09-2023-25.api.json","10519494","gene_protein","CIP;TPO;hemoglobin;granulocyte colony-stimulating factors;thrombopoietin;HDH;cystatin;LDH;Hua;prothrombin;high density lipoprotein","TPO;hemoglobin;thrombopoietin;granulocyte colony-stimulating factors;cystatin","CIP;high density lipoprotein;HDH;LDH;prothrombin;Hua"
"patch-28-09-2023-25.api.json","10529578","organism","man;Cannabis;Hepatitis C;Turkey;humans;algae;human;Python","humans;algae;human;man","Turkey;Hepatitis C;Cannabis;Python"
"patch-28-09-2023-25.api.json","10520977","organism","Ia;onions;human;coffee;cylinders","human","coffee;Ia;onions;cylinders"
"patch-28-09-2023-26.api.json","10531494","disease","Melanoma;cancer;carcinogenesis;skin conditions;melanoma;atopic dermatitis;skin cancer;Actinic keratosis;tumor;skin diseases;chronic inflammation;carcinoma;Skin cancer;skin squamous cell carcinoma;malignancies;non-melanoma skin cancer;skin inflammation;tumors;malignancy;skin lesion;premalignant lesions;skin lesions;melanomas","Melanoma;cancer;atopic dermatitis;melanoma;skin cancer;Actinic keratosis;tumor;skin diseases;chronic inflammation;carcinoma;Skin cancer;skin squamous cell carcinoma;malignancies;non-melanoma skin cancer;skin inflammation;tumors;malignancy;skin lesion;premalignant lesions;skin lesions;melanomas","carcinogenesis;skin conditions"
"patch-28-09-2023-26.api.json","10531459","disease","Roca;eosinophilia;myelodysplasia;lung disease;cancer;idiopathic pulmonary fibrosis;tumours;lung fibrosis;infections;Idiopathic Pulmonary Fibrosis;viral infections;interstitial lung diseases;Idiopathic pulmonary fibrosis;autoimmune diseases","eosinophilia;myelodysplasia;lung disease;cancer;idiopathic pulmonary fibrosis;tumours;lung fibrosis;infections;Idiopathic Pulmonary Fibrosis;viral infections;interstitial lung diseases;Idiopathic pulmonary fibrosis;autoimmune diseases","Roca"
"patch-28-09-2023-26.api.json","10531745","gene_protein","aspartate aminotransferase;lipase","lipase","aspartate aminotransferase"
"patch-28-09-2023-26.api.json","10531505","gene_protein","C-reactive protein;fibrinogen;ASAT;aspartate aminotransferase;hemoglobin;high-density lipoprotein;ferritin;C reactive protein","C-reactive protein;fibrinogen;ASAT;aspartate aminotransferase;hemoglobin;ferritin;C reactive protein","high-density lipoprotein"
"patch-28-09-2023-26.api.json","10531747","organism","Urena","","Urena"
"patch-28-09-2023-26.api.json","10522361","organism","humans;bear;human;pigs","humans;human;pigs","bear"
"patch-28-09-2023-3.api.json","6125088","disease","Depression;moderate depression;sexual dysfunction;treatment-resistant depression;depression;depressive disorders;dysthymia;Depressive Disorders;Major depressive disorder;severe depression;mild depression;hypomania;major depressive disorder;drug effects;chronic depression;depressive episode","Depression;moderate depression;sexual dysfunction;treatment-resistant depression;depression;depressive disorders;dysthymia;Depressive Disorders;Major depressive disorder;severe depression;mild depression;hypomania;major depressive disorder;chronic depression;depressive episode","drug effects"
"patch-28-09-2023-3.api.json","6133481","disease","immunodeficiency;infections;immunodeficiency syndrome;sexually transmitted diseases;infection","immunodeficiency;infections;immunodeficiency syndrome;sexually transmitted diseases;infection",""
"patch-28-09-2023-3.api.json","6101026","gene_protein","al1;al3;3,6;Men1","","al1;al3;3,6;Men1"
"patch-28-09-2023-3.api.json","6122002","gene_protein","rpoD;gyrB;lytic enzymes;Appl;endonucleases;GP100;kbp;rpoB;lipases;RNase;endonuclease;HU1;TM1","rpoD;gyrB;endonucleases;rpoB;lipases;RNase;endonuclease;HU1","Appl;lytic enzymes;GP100;kbp;TM1"
"patch-28-09-2023-3.api.json","6096202","organism","Monkey","","Monkey"
"patch-28-09-2023-3.api.json","6088513","organism","man","man",""
"patch-28-09-2023-4.api.json","6108152","disease","Malaria;infections;asymptomatic infections;malaria;anaemia;preterm births;infection","Malaria;infections;asymptomatic infections;malaria;anaemia;infection","preterm births"
"patch-28-09-2023-4.api.json","6099950","disease","hepatocellular cancer;cancer;tumor;Cancer;depigmentation;boils","cancer;hepatocellular cancer;tumor;Cancer","boils;depigmentation"
"patch-28-09-2023-4.api.json","6085132","gene_protein","Hyaluronidase;hyaluronidase","Hyaluronidase;hyaluronidase",""
"patch-28-09-2023-4.api.json","6088170","gene_protein","ureases;ureA;ureB;sacB;catalase;msr;UreAB;Trx2;hydrogenase;thioredoxin reductase;alkaline phosphatase;Met1;superoxide dismutase;ureAB;Por;Catalase;Trx1;site-specific recombinase;SS1;Urease;trypsin;glutamine synthetase;maturation proteins;Trx;GroEL;thioredoxins;AhpC;thioredoxin;structural proteins;urease","ureases;ureA;ureB;sacB;catalase;UreAB;Trx2;hydrogenase;thioredoxin reductase;alkaline phosphatase;superoxide dismutase;ureAB;Catalase;Trx1;site-specific recombinase;Urease;trypsin;glutamine synthetase;Trx;GroEL;thioredoxins;AhpC;thioredoxin;urease","SS1;msr;Met1;maturation proteins;structural proteins;Por"
"patch-28-09-2023-4.api.json","6087633","organism","honeycomb;Human;human;mouse","Human;human;mouse","honeycomb"
"patch-28-09-2023-4.api.json","6099541","organism","Zea mays;rice;A. thaliana;O. sativa;Oryza sativa;Sorghum bicolor;S. pimpinellifolium;plants;S. tuberosum;Cucumis sativus;Dicotyledoneae;tomato;Z. mays;Selaginella moellendorffii;animals;dicots;higher plants;C. roseus;Bryophyta;Ophiorrhiza pumila;C. sativus;Physcomitrella patens;land plants;green algae;sweet cherry;S. moellendorffii;Solanum lycopersicum;algae;Arabidopsis thaliana;Volvox carteri;Monocotyledoneae;monocots;tobacco;S. lycopersicum;Tomato","Zea mays;rice;A. thaliana;O. sativa;Oryza sativa;Sorghum bicolor;S. pimpinellifolium;plants;S. tuberosum;Cucumis sativus;Dicotyledoneae;tomato;Z. mays;Selaginella moellendorffii;animals;dicots;higher plants;C. roseus;Bryophyta;Ophiorrhiza pumila;C. sativus;Physcomitrella patens;land plants;green algae;sweet cherry;S. moellendorffii;Solanum lycopersicum;algae;Arabidopsis thaliana;Volvox carteri;Monocotyledoneae;monocots;tobacco;S. lycopersicum;Tomato",""
"patch-28-09-2023-5.api.json","6099729","disease","cancer;fungal infections;plant disease;infectious disease","cancer;fungal infections;plant disease;infectious disease",""
"patch-28-09-2023-5.api.json","6097312","disease","lymphoma;hypoxia;adenoma;physiological stress;Bardet-Biedl Syndrome;leukemia","","Bardet-Biedl Syndrome;lymphoma;hypoxia;adenoma;physiological stress;leukemia"
"patch-28-09-2023-5.api.json","6091522","gene_protein","peroxidase;PCM;porin;IMM;cytochrome c;SCF;voltage-dependent anion-selective channel;VDAC 1;LKB;VDAC;USP;NADH","peroxidase;cytochrome c;voltage-dependent anion-selective channel;VDAC 1;VDAC;porin","PCM;IMM;SCF;LKB;USP;NADH"
"patch-28-09-2023-5.api.json","6106174","gene_protein","Lat;nbn;Kremen;ger","","Lat;nbn;Kremen;ger"
"patch-28-09-2023-5.api.json","6096550","organism","human","human",""
"patch-28-09-2023-5.api.json","6098866","organism","Meza;Sprague Dawley rats;nude mice;Rats;rats;humans;human;transgenic mice;mouse;Human;mice","Sprague Dawley rats;nude mice;rats;humans;human;transgenic mice;mouse;Human;mice","Meza;Rats"
"patch-28-09-2023-6.api.json","6079172","disease","Emphysema;pulmonary inflammation;chronic inflammation;chronic lung disease;inflamm;Pulmonary inflammation;pulmonary disease;atherosclerosis;osteoporosis;pulmonary pathologies;chronic obstructive pulmonary disease;lung inflammation;asthma;emphysema;osteoarthritis;small airway disease;dementia","Emphysema;pulmonary inflammation;chronic lung disease;inflamm;Pulmonary inflammation;pulmonary disease;atherosclerosis;osteoporosis;lung inflammation;chronic obstructive pulmonary disease;asthma;emphysema;chronic inflammation;osteoarthritis;small airway disease;dementia","pulmonary pathologies"
"patch-28-09-2023-6.api.json","6106628","disease","atrophic;atrophy;miscarriage;erosion","miscarriage","atrophic;atrophy;erosion"
"patch-28-09-2023-6.api.json","6070313","gene_protein","nuclease;S30;green fluorescent protein;CPS;BL21;NEB;leptin;DNA polymerase;DC1","nuclease;DNA polymerase;leptin;green fluorescent protein","S30;CPS;BL21;NEB;DC1"
"patch-28-09-2023-6.api.json","6065379","gene_protein","S1A","","S1A"
"patch-28-09-2023-6.api.json","6078082","organism","Trias;HCV;Hepatitis C;human;hepatitis C;HIV","HCV;Hepatitis C;human;hepatitis C;HIV","Trias"
"patch-28-09-2023-6.api.json","6092167","organism","Human;HIV;Praxis","","Human;HIV;Praxis"
"patch-28-09-2023-7.api.json","6066504","disease","senile plaque formation;cancer;chronic infections;diabetes;subarachnoid hemorrhage;mycoses;mild cognitive impairment;dementias;chronic infection;stroke, ischemic;heart disease;cognitive decline;vascular lesions;pneumonia;plagues;atherosclerosis;infarctions;infect;gingivitis;neurodegenerative diseases;infections;infects;syphilis;dysbiosis;chronic inflammatory diseases;cerebral hemorrhage;hypertension, transient;rheumatoid arthritis;inflamm;Infection;stroke;periodontitis;type 2 diabetes mellitus;Systemic infection;viral infection;infection;cognitive impairment;cerebral hypoperfusion;cognitive changes;Cerebral amyloid angiopathy;Dysbiosis;cardiovascular disorders;cardiovascular diseases;viral infections;neurosyphilis;infectious disease;ischemia;dementia;inflammatory reaction","cancer;chronic infections;diabetes;subarachnoid hemorrhage;mycoses;mild cognitive impairment;dementias;chronic infection;stroke, ischemic;heart disease;cognitive decline;infect;pneumonia;gingivitis;atherosclerosis;infarctions;rheumatoid arthritis;syphilis;neurodegenerative diseases;infections;infects;dysbiosis;chronic inflammatory diseases;cerebral hemorrhage;hypertension, transient;inflamm;Infection;stroke;periodontitis;type 2 diabetes mellitus;Systemic infection;viral infection;infection;cognitive impairment;cognitive changes;Cerebral amyloid angiopathy;Dysbiosis;cardiovascular disorders;cardiovascular diseases;viral infections;neurosyphilis;ischemia;dementia;infectious disease","senile plaque formation;vascular lesions;plagues;cerebral hypoperfusion;inflammatory reaction"
"patch-28-09-2023-7.api.json","6077149","disease","measles;vesicular stomatitis;tumor;neurological disorders;epilepsy","tumor;neurological disorders;epilepsy","measles;vesicular stomatitis"
"patch-28-09-2023-7.api.json","6070937","gene_protein","von Willebrand factor;P-selectin;PPS;thrombin;IL-6;lipoxygenase;lectins;reverse transcriptase;growth factor;HCT;G4S;mitogen-activated protein kinase;ceruloplasmin;3,6;HCII;HSV2;C-reactive protein;F10;ERK;PARP;myeloperoxidase;MAPK;BL6;heparin cofactor II;ALT;caspase-3;HSV1;gp120;THP;MIC;GAG;hemocyanin;PSS;p21;transcriptase;DLD;SO3;VEGF;hemagglutinin;SLK;cyclin D1;AST;thromboplastin;tumor necrosis factor;SMase;Lectins;TNF-α;MMP-2;MMP-9;fibroblast growth factors 1;IL-1β;α-1;Bcl-2;ManA;Xin;lectin;rheumatoid factor;Cerulein;GalNAc6S;Survivin;sphingomyelinase","von Willebrand factor;P-selectin;thrombin;IL-6;lipoxygenase;lectins;reverse transcriptase;growth factor;mitogen-activated protein kinase;ceruloplasmin;HCII;C-reactive protein;F10;ERK;PARP;myeloperoxidase;MAPK;ALT;heparin cofactor II;caspase-3;HSV1;gp120;hemocyanin;p21;transcriptase;VEGF;hemagglutinin;cyclin D1;AST;Lectins;tumor necrosis factor;SMase;TNF-α;MMP-2;MMP-9;fibroblast growth factors 1;IL-1β;α-1;Bcl-2;ManA;lectin;rheumatoid factor;Survivin;sphingomyelinase","GalNAc6S;PSS;PPS;DLD;SO3;BL6;thromboplastin;Xin;SLK;THP;Cerulein;HCT;G4S;MIC;3,6;GAG;HSV2"
"patch-28-09-2023-7.api.json","6071801","gene_protein","estrogen receptor;MEP;androgen receptor;nodal;pez;matrix proteins;Nodal;ERα;BCOR;MCPP;PPAR;MWP;sta","estrogen receptor;androgen receptor;matrix proteins;MCPP;PPAR;ERα","MEP;nodal;pez;sta;Nodal;BCOR;MWP"
"patch-28-09-2023-7.api.json","6064746","organism","man;cork oak;Halimium halimifolium;Quercus suber;Cistus ladanifer;Kleiber;Q. suber;Quercus;C. monspeliensis;C. creticus;Vila;Q. ilex;C. albidus;Cistus;MVA;C. ladanifer;plants;Cistaceae","man;cork oak;Halimium halimifolium;Quercus suber;Cistus ladanifer;Q. suber;Quercus;C. monspeliensis;C. creticus;Q. ilex;C. albidus;Cistus;C. ladanifer;plants;Cistaceae","MVA;Vila;Kleiber"
"patch-28-09-2023-7.api.json","6065538","organism","coffee;tobacco","","coffee;tobacco"
"patch-28-09-2023-8.api.json","6077914","disease","erosion;lymphadenitis;ulcer;gastric ulceration;anorexia;perforated gastric ulcer;gastric erosion;pneumatosis;pancreatitis;peritonitis;gastritis;muscle degeneration;gastric dilatation;gastrointestinal obstruction;distended stomach;pneumoperitoneum;pulmonary disease;oedema;trauma;peritoneal effusion;gastric perforation;ischaemia;cardia;Pneumatosis;gastric emphysema;septicaemia;emphysematous gastritis;ulceration","perforated gastric ulcer;pneumoperitoneum;pulmonary disease;lymphadenitis;Pneumatosis;gastric emphysema;pancreatitis;pneumatosis;peritonitis;ulcer;gastritis;emphysematous gastritis;gastric ulceration;gastrointestinal obstruction","cardia;anorexia;erosion;oedema;gastric erosion;trauma;septicaemia;peritoneal effusion;gastric perforation;muscle degeneration;ischaemia;gastric dilatation;ulceration;distended stomach"
"patch-28-09-2023-8.api.json","6068439","disease","short stature;brachydactyly mental retardation syndrome;obesity;autism spectrum disorders;mental retardation;behavioral problems;developmental delay;intellectual impairment;autism;Sando;speech impairment;intellectual disability;brachydactyly","brachydactyly mental retardation syndrome;obesity;autism spectrum disorders;mental retardation;developmental delay;intellectual impairment;autism;intellectual disability;brachydactyly","short stature;behavioral problems;speech impairment;Sando"
"patch-28-09-2023-8.api.json","6073688","gene_protein","Phenylalanine Ammonia Lyase;aquaporins;catalases;Phenylalanine ammonia lyase;catalase;growth hormones;phenylalanine ammonia lyase;PR proteins;ebi;phenylalanine ammonia lyase 2;DNaseI;catalase 1;Catalases;PR1;APX;Catalase;RNase H;YLS8;RNase;Reverse Transcriptase;CAT3;catalase 2;peroxidase;CAT2;catalase 3;Tek;serum albumin;msa;CAT1","Phenylalanine Ammonia Lyase;aquaporins;catalases;Phenylalanine ammonia lyase;catalase;phenylalanine ammonia lyase;PR proteins;phenylalanine ammonia lyase 2;DNaseI;catalase 1;Catalases;PR1;APX;Catalase;RNase H;YLS8;RNase;Reverse Transcriptase;CAT3;catalase 2;peroxidase;CAT2;catalase 3;serum albumin;CAT1","msa;Tek;growth hormones;ebi"
"patch-28-09-2023-8.api.json","6073667","gene_protein","virulence protein;filamentous hemagglutinin","virulence protein;filamentous hemagglutinin",""
"patch-28-09-2023-8.api.json","6062762","organism","Ia;DRV;ALV","","Ia;ALV;DRV"
"patch-28-09-2023-8.api.json","6062504","organism","rhesus_monkey;cow;goat;rabbit;primates;humans;horse;human;mouse;Human;rhesus monkey","rhesus_monkey;cow;goat;rabbit;primates;humans;horse;human;mouse;Human;rhesus monkey",""
"patch-28-09-2023-9.api.json","6038345","disease","anaemia;malaria;premature delivery;obstructed labour;preeclampsia;pregnancy induced hypertension;hemorrhage;toxemia;hypertension;sensitisation;pregnancy complications","malaria;preeclampsia;pregnancy induced hypertension;hemorrhage;toxemia;hypertension;anaemia","premature delivery;sensitisation;pregnancy complications;obstructed labour"
"patch-28-09-2023-9.api.json","6054312","disease","behavioral problems;substance use","behavioral problems;substance use",""
"patch-28-09-2023-9.api.json","6080385","gene_protein","MST","","MST"
"patch-28-09-2023-9.api.json","6069436","gene_protein","SES;Yes1","","SES;Yes1"
"patch-28-09-2023-9.api.json","6036767","organism","humans;mouse","humans;mouse",""
"patch-28-09-2023-9.api.json","6071278","organism","Pseudomonas;Staphylococcus;human;Escherichia-coli;algae;Bacteria","Pseudomonas;Staphylococcus;human;Escherichia-coli;algae;Bacteria",""
"patch-29-09-2023-0.api.json","6124854","disease","heart attack;obese;obesity in children;Hypertension;obesity;overweight and obesity;chronic illnesses;type 2 diabetes;high blood pressure;diabetes;hyperlipidemia;osteoporosis;stroke;hypertension;chronic diseases;chronic disease;cardiovascular disease","heart attack;Hypertension;obesity in children;obesity;overweight and obesity;chronic illnesses;type 2 diabetes;high blood pressure;diabetes;hyperlipidemia;osteoporosis;stroke;hypertension;chronic diseases;chronic disease;cardiovascular disease","obese"
"patch-29-09-2023-0.api.json","6128631","disease","hepatitis;hepatocellular carcinoma;neglected disease;co-infection;infect;Viral Hepatitis;liver cancer;chronic illness;co-infections;infections;liver cirrhosis;coinfections;infection","hepatitis;hepatocellular carcinoma;Viral Hepatitis;co-infection;infect;liver cancer;chronic illness;co-infections;infections;liver cirrhosis;coinfections;infection","neglected disease"
"patch-29-09-2023-0.api.json","6122451","gene_protein","PIA;adhesin;TCP;lysostaphin;ped;MIC;CPC;BCP","adhesin;PIA","TCP;lysostaphin;ped;MIC;CPC;BCP"
"patch-29-09-2023-0.api.json","6120748","gene_protein","ALD;PTL","","ALD;PTL"
"patch-29-09-2023-0.api.json","6122457","organism","Gallego","","Gallego"
"patch-29-09-2023-0.api.json","6120811","organism","human;mouse","human;mouse",""
"patch-29-09-2023-1.api.json","6116719","disease","acute myocardial infarction;hematoma;neovascularization;endothelial dysfunction;loculated effusions;chronic total occlusion;cardiac tamponade;atheroma;infarct;coronary artery occlusion;hypotension;thrombotic;stump;coronary occlusion;intramural hematoma;Chronic Total Occlusion;stenosis;neovascularisation;ischemia;haematoma","chronic total occlusion;acute myocardial infarction;cardiac tamponade;hematoma;infarct;coronary occlusion;endothelial dysfunction;coronary artery occlusion;haematoma;intramural hematoma;Chronic Total Occlusion","stenosis;neovascularisation;atheroma;neovascularization;thrombotic;stump;hypotension;ischemia;loculated effusions"
"patch-29-09-2023-1.api.json","6130490","disease","diabetes-related complications;type 2 diabetes;diabetes;oedema;metabolic disorder;diabetic complications;Type 2 diabetes;hyperglycemia","diabetes-related complications;type 2 diabetes;diabetes;metabolic disorder;Type 2 diabetes;hyperglycemia","diabetic complications;oedema"
"patch-29-09-2023-1.api.json","6132338","gene_protein","mu-opioid receptors","mu-opioid receptors",""
"patch-29-09-2023-1.api.json","6119353","gene_protein","FOXO3A;serine/threonine-protein kinase;TGFα;androgen receptor;BCL2;X protein;insulin-like growth factor;caspase 3;morphogenetic protein;BMP4;testis-determining factor;ribonuclease III;growth factor;GDF9;ovo;Sry;AMH;ESR;leukemia inhibitory factor;CD1;kit ligand;Wnt4;CYP17A1;Kit ligand;estrogen receptor beta;BMP;Foxo3;TDF;estrogen receptor;phosphatase and tensin homolog;ESR1;growth factors;protein kinase B;PTEN;IGF;CYP19A1;SRY;CYP19;mammalian target of rapamycin;DNMT;FMR1;DICER1;follistatin;BPA;POI;XXX;PI3K;aromatase","FOXO3A;serine/threonine-protein kinase;TGFα;androgen receptor;BCL2;X protein;insulin-like growth factor;caspase 3;morphogenetic protein;BMP4;testis-determining factor;ribonuclease III;growth factor;GDF9;Sry;AMH;ESR;leukemia inhibitory factor;kit ligand;Wnt4;CYP17A1;Kit ligand;estrogen receptor beta;BMP;Foxo3;estrogen receptor;phosphatase and tensin homolog;ESR1;growth factors;protein kinase B;PTEN;IGF;CYP19A1;CYP19;mammalian target of rapamycin;DNMT;FMR1;DICER1;follistatin;PI3K;aromatase","TDF;CD1;BPA;SRY;ovo;POI;XXX"
"patch-29-09-2023-1.api.json","6116419","organism","Edwardsiella;Composite;Acinetobacter baumannii;Neisseria;Campylobacter jejuni;Enterobacteriaceae;humans;swines;pig;E. coli O157;Buttiauxella;Bacteria;K. pneumoniae;Enterobacter cloacae;Rahnella;Klebsiella pneumoniae;Hafnia;E. coli MG1655;Moraxella sp.;Aeromonas;S. enterica;animals;Salmonella enterica;Glycine;fish;goats;pigs;Photobacterium damselae;human;Lynx;Python;Photobacterium;Neisseria meningitidis;cows;S.typhimurium;Enterobacter;M. osloensis;Moraxella;Vibrio cholerae;Thalassospira;E. coli;Vibrio;Human;Pseudomonas aeruginosa;swine","Edwardsiella;Acinetobacter baumannii;Neisseria;Campylobacter jejuni;Enterobacteriaceae;humans;swines;pig;E. coli O157;Buttiauxella;Bacteria;K. pneumoniae;Enterobacter cloacae;Rahnella;Klebsiella pneumoniae;Hafnia;E. coli MG1655;Moraxella sp.;Aeromonas;S. enterica;animals;Salmonella enterica;fish;goats;pigs;Photobacterium damselae;human;Photobacterium;Neisseria meningitidis;cows;S.typhimurium;Enterobacter;M. osloensis;Moraxella;Vibrio cholerae;Thalassospira;E. coli;Vibrio;Human;Pseudomonas aeruginosa;swine","Python;Glycine;Composite;Lynx"
"patch-29-09-2023-1.api.json","6121265","organism","rat;humans;human;mouse;Human;mice","rat;humans;human;mouse;Human;mice",""
"patch-29-09-2023-10.api.json","10530500","disease","aids;malignant tumors;cancer;bile acid malabsorption;diabetes;attention deficit disorder;Glioblastoma;depression;schizophrenia;Huntington's disease;nonalcoholic fatty liver disease;heart failure;neurological disorders;pancreatic tumors;drug effects;anxiety;neurological diseases;hyperglycemia","malignant tumors;cancer;diabetes;attention deficit disorder;Glioblastoma;depression;schizophrenia;Huntington's disease;nonalcoholic fatty liver disease;heart failure;neurological disorders;pancreatic tumors;anxiety;neurological diseases;hyperglycemia","bile acid malabsorption;aids;drug effects"
"patch-29-09-2023-10.api.json","10527576","disease","stasis;pathological processes;circulatory arrest;Acute periodontitis;hypoxia;dysbiosis;chronic periodontitis;inflammatory reactions;periodontal diseases;Purulent inflammation;inflammatory disease;trauma;inflammatory infiltrate;periodontitis;hyperemia;Exudative inflammation;infection;Periodontitis;systemic diseases;exudative inflammation;disorientation;infectious disease;ischemia;periodontal disease;inflammatory infiltration;immunodeficient","periodontal diseases;infection;Acute periodontitis;circulatory arrest;systemic diseases;inflammatory disease;chronic periodontitis;periodontitis;hyperemia;ischemia;periodontal disease;Periodontitis;infectious disease","hypoxia;Purulent inflammation;exudative inflammation;disorientation;stasis;pathological processes;trauma;dysbiosis;inflammatory infiltrate;Exudative inflammation;inflammatory infiltration;immunodeficient;inflammatory reactions"
"patch-29-09-2023-10.api.json","10532496","gene_protein","MOX","","MOX"
"patch-29-09-2023-10.api.json","10529320","gene_protein","COL6A1;COL6A3;SIK1;COL6A2","COL6A1;COL6A3;SIK1;COL6A2",""
"patch-29-09-2023-10.api.json","10523519","organism","human","human",""
"patch-29-09-2023-10.api.json","10531428","organism","Neisseria;S. aureus;Candida;human papilloma virus;Mycoplasma;Ureaplasma;Chlamydia trachomatis;Staphylococcus","Neisseria;S. aureus;Candida;human papilloma virus;Mycoplasma;Ureaplasma;Chlamydia trachomatis;Staphylococcus",""
"patch-29-09-2023-11.api.json","10523758","disease","tauopathy;severe dementia;mild cognitive impairment;cognitive decline;spinal diseases;flashing;neurological diseases;Obesity;arterial disease;arthritis;Mild cognitive impairment;trauma;cognitive impairment;obesity;musculoskeletal diseases;cerebral stroke;brain tumors;cardiovascular diseases;normal pressure hydrocephalus;meningitis;dementia;encephalitis","tauopathy;severe dementia;mild cognitive impairment;cognitive decline;spinal diseases;neurological diseases;Obesity;arterial disease;arthritis;Mild cognitive impairment;cognitive impairment;obesity;musculoskeletal diseases;cerebral stroke;brain tumors;cardiovascular diseases;normal pressure hydrocephalus;meningitis;dementia;encephalitis","flashing;trauma"
"patch-29-09-2023-11.api.json","10532348","disease","Mcleod Phenotype;haemolysis;Suppurative;primary graft failure;lung abscess;mucositis;inflammatory bowel disease;fungal infection;Immune Deficiency;pneumonia;infections;severe combined immunodeficiency;chronic inflammation;strictures;abscesses;neuroacanthocytosis;lung disease;Chronic Granulomatous Disease;inflammatory disease;effects of chemotherapy;Chronic granulomatous disease;defects;interstitial pneumonitis;graft failure;osteomyelitis;viral infection;infection;sequelae;sinusoidal obstruction syndrome;Wiskott Aldrich syndrome;granulomatous disease;small bowel obstruction;granulomatous colitis;acute graft versus host disease;restrictive pulmonary disease;septicaemia;colitis;suppurative;adenitis","Suppurative;lung abscess;mucositis;inflammatory bowel disease;fungal infection;Immune Deficiency;pneumonia;infections;severe combined immunodeficiency;chronic inflammation;strictures;abscesses;neuroacanthocytosis;lung disease;Chronic Granulomatous Disease;inflammatory disease;Chronic granulomatous disease;interstitial pneumonitis;viral infection;osteomyelitis;infection;sinusoidal obstruction syndrome;Wiskott Aldrich syndrome;granulomatous disease;small bowel obstruction;granulomatous colitis;acute graft versus host disease;restrictive pulmonary disease;septicaemia;colitis;suppurative;adenitis","Mcleod Phenotype;haemolysis;effects of chemotherapy;primary graft failure;defects;graft failure;sequelae"
"patch-29-09-2023-11.api.json","10523719","gene_protein","RPE;NF1","","RPE;NF1"
"patch-29-09-2023-11.api.json","10533226","gene_protein","E-selectin;P-selectin;MMP-3;IL-22;IL-6;Gas6;CCL22;IL-8;Siglec F;IL-7;CXCL2;gp38;CXCL10;FLT-3;Ly6G;IL-5;MACS;ovalbumin;PD-ECGF;CXCL1;FcγRIIb;IL-27;CD43;angiopoietin-2;BM8;CCL20;growth factors;ICAM-1;TNFα;IL-1α;IL-15;VEGF;CXCL11;CD44;GK1;CD45;SASP;VCAM-1;IFNγ;endoglin;BAFF;MMP-2;angiopoietin-1;KLRG1;SARS;IL-1β;CD19;serum albumin;IL-33;M-CSF;CXCL13;CD93;colony-stimulating factor;CCL19;CCL21","E-selectin;P-selectin;MMP-3;IL-22;IL-6;Gas6;CCL22;IL-8;Siglec F;IL-7;CXCL2;gp38;CXCL10;FLT-3;Ly6G;IL-5;PD-ECGF;ovalbumin;CXCL1;FcγRIIb;IL-27;CD43;angiopoietin-2;CCL20;ICAM-1;TNFα;IL-1α;IL-15;VEGF;CXCL11;CD44;CD45;VCAM-1;IFNγ;endoglin;BAFF;MMP-2;angiopoietin-1;KLRG1;IL-1β;CD19;serum albumin;IL-33;M-CSF;CXCL13;CD93;colony-stimulating factor;CCL19;CCL21","BM8;SARS;growth factors;MACS;GK1;SASP"
"patch-29-09-2023-11.api.json","10528332","organism","tobacco","","tobacco"
"patch-29-09-2023-11.api.json","10522011","organism","Atlanta","","Atlanta"
"patch-29-09-2023-12.api.json","10527880","disease","target lesion;endometrial cancer;cancer;lymph node metastases;Tumor;endometrial cancers;Adenomyosis;Leiomyoma;tumor;Endometrial Cancer;carcinoma;carcinosarcoma;ovarian metastases;malignancies;Endometrial cancer;thecoma;ovarian metastasis;endometrial stromal sarcoma;tumors;adenomyosis;Solid Tumors;leiomyosarcoma;endometrial carcinoma;Cancer;leiomyoma","endometrial cancer;cancer;lymph node metastases;Tumor;endometrial cancers;Adenomyosis;Leiomyoma;tumor;Endometrial Cancer;carcinoma;carcinosarcoma;ovarian metastases;malignancies;Endometrial cancer;ovarian metastasis;endometrial stromal sarcoma;tumors;adenomyosis;Solid Tumors;leiomyosarcoma;endometrial carcinoma;Cancer;leiomyoma","target lesion;thecoma"
